@relation 'Features file for classes'

@attribute URI1 string
@attribute URI2 string
@attribute SIM1-labels numeric
@attribute SIM2-comments numeric
@attribute SIM3-equiv numeric
@attribute SIM4-sub numeric
@attribute SIM5-super numeric
@attribute SIM6-directSuper numeric
@attribute SIM7-directSub numeric
@attribute SIM8-prop numeric
@attribute SIM9-directProp numeric
@attribute SIM10-related numeric
@attribute reference numeric

@data
http://conference_en#c-9734127-6604595,http://confOf_es#c-4827125-7394638,0,0,0,0,0.693384,0,0,0,0,0,0
http://conference_en#c-8428656-6505560,http://confOf_es#c-2503460-7331243,0,0,0,0,0.393834,0,0,0,0,0,0
http://conference_en#c-8407213-4753042,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-9453090-9458986,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0513615-7095489,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9472960-6540943,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8786752-3541167,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4374045-8704772,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9959587-2502467,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0361407-5806327,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-1233739-4358960,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0949358-2763718,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9312690-4124149,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9209266-2324134,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9609595-3810460,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5450625-9274279,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-9232089-8351274,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-6525918-2089133,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4101654-3843816,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0685358-3873350,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0153241-8442178,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8566080-5422297,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-2523530-3328853,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8550632-1205594,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4109326-8594621,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3647168-6413616,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8376732-6542959,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7121259-3662514,http://confOf_es#c-2503460-7331243,0,0,0,0,0.29862,0,0,0,0,0,0
http://conference_en#c-6031866-4091605,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7255821-5359025,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7081035-6117083,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-1432286-4789153,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3746645-9598977,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0777086-7016755,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3267972-8884201,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5505956-2398811,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3445672-4630908,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0845815-7069476,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3417170-2349351,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0975007-5643450,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-5790368-3331445,http://confOf_es#c-2503460-7331243,0,0,0,0,0.113657,0,0,0,0,0,0
http://conference_en#c-0950472-8008907,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9170184-4807203,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7443688-6884776,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0762292-1185067,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-1481587-3387008,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0918067-8070827,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4401355-0431935,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4444483-2447834,http://confOf_es#c-2503460-7331243,0,0,0,0,0.405501,0,0,0,0,0,0
http://conference_en#c-2446635-7449628,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3013589-3595599,http://confOf_es#c-2503460-7331243,0,0,0,0,0.113657,0,0,0,0,0,0
http://conference_en#c-9466907-2262688,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5732310-8306083,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5005169-5278256,http://confOf_es#c-2503460-7331243,0,0,0,0,0.29862,0,0,0,0,0,0
http://conference_en#c-5623276-9536395,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8279198-9011918,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8170886-3522509,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-2974852-3474918,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-6270579-7841141,http://confOf_es#c-2503460-7331243,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4658794-0941326,http://confOf_es#c-2503460-7331243,0,0,0,0,0.113657,0,0,0,0,0,0
http://conference_en#c-1969456-2437164,http://confOf_es#c-2503460-7331243,0,0,0,0,0.29862,0,0,0,0,0,0
http://conference_en#c-9734127-6604595,http://confOf_es#c-2503460-7331243,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8428656-6505560,http://confOf_es#c-3387665-6944566,0,0,0,0,-0.018924,-0.018924,0,0,0,0.363865,0
http://conference_en#c-8407213-4753042,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0.017502,0,0,0,0,0
http://conference_en#c-9453090-9458986,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0513615-7095489,http://confOf_es#c-3387665-6944566,0.21941,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-9472960-6540943,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0.017502,0,0,0,0,0
http://conference_en#c-8786752-3541167,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-4374045-8704772,http://confOf_es#c-3387665-6944566,0.212426,0,0,0,0,0,0,0.298088,0.298088,0,0
http://conference_en#c-9959587-2502467,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-0361407-5806327,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-1233739-4358960,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.559522,0
http://conference_en#c-0949358-2763718,http://confOf_es#c-3387665-6944566,0.216823,0,0,0,0,0,0,0,0,0.730658,0
http://conference_en#c-9312690-4124149,http://confOf_es#c-3387665-6944566,0,0,0,0.755654,0,0,0.512907,0,0,0.363865,0
http://conference_en#c-9209266-2324134,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.730658,0
http://conference_en#c-9609595-3810460,http://confOf_es#c-3387665-6944566,0,0,0,0.48233,0,0,0.48233,0,0,0.730658,0
http://conference_en#c-5450625-9274279,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0.017502,0,0,0,0,0
http://conference_en#c-9232089-8351274,http://confOf_es#c-3387665-6944566,0.325541,0,0,0,0.017502,0,0,0,0,0.371679,0
http://conference_en#c-6525918-2089133,http://confOf_es#c-3387665-6944566,0.259149,0,0,0.379151,0,0,0.389886,0,0,0,0
http://conference_en#c-4101654-3843816,http://confOf_es#c-3387665-6944566,0.264358,0,0,0,0.017502,0.017502,0,0,0,0.453408,0
http://conference_en#c-0685358-3873350,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0.017502,0,0,0,0,0
http://conference_en#c-0153241-8442178,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-8566080-5422297,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-2523530-3328853,http://confOf_es#c-3387665-6944566,0,0,0,0.53912,0,0,0.528655,0,0,0.363865,0
http://conference_en#c-8550632-1205594,http://confOf_es#c-3387665-6944566,0,0,0,0.26732,0.017502,0.017502,0.26732,0,0,0.371679,0
http://conference_en#c-4109326-8594621,http://confOf_es#c-3387665-6944566,0.403231,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-3647168-6413616,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.559522,0
http://conference_en#c-8376732-6542959,http://confOf_es#c-3387665-6944566,0.274469,0,0,0,0,0,0,0,0,0.730658,0
http://conference_en#c-7121259-3662514,http://confOf_es#c-3387665-6944566,0,0,0,0,-0.036267,-0.036267,0,0,0,0.302967,0
http://conference_en#c-6031866-4091605,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-7255821-5359025,http://confOf_es#c-3387665-6944566,0.410018,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7081035-6117083,http://confOf_es#c-3387665-6944566,0.338576,0,0,0,0,0,0,0,0,0.299876,0
http://conference_en#c-1432286-4789153,http://confOf_es#c-3387665-6944566,0,0,0,0.394781,0,0,0.394781,0,0,0.363865,0
http://conference_en#c-3746645-9598977,http://confOf_es#c-3387665-6944566,0.234154,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-0777086-7016755,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.559522,0
http://conference_en#c-3267972-8884201,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-5505956-2398811,http://confOf_es#c-3387665-6944566,0.068888,0,0,0.286655,0,0,0.286655,0,0,0,0
http://conference_en#c-3445672-4630908,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-0845815-7069476,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-3417170-2349351,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0.516141,0
http://conference_en#c-0975007-5643450,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-5790368-3331445,http://confOf_es#c-3387665-6944566,0,0,0,0,0.477989,0.477989,0,0,0,0,0
http://conference_en#c-0950472-8008907,http://confOf_es#c-3387665-6944566,0.068888,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9170184-4807203,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.373485,0
http://conference_en#c-7443688-6884776,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-0762292-1185067,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-1481587-3387008,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0.559522,0
http://conference_en#c-0918067-8070827,http://confOf_es#c-3387665-6944566,0.263186,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4401355-0431935,http://confOf_es#c-3387665-6944566,0.173528,0,0,0,0.017502,0,0,0,0,0.371679,0
http://conference_en#c-4444483-2447834,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017706,0.017706,0,0,0,0.437732,0
http://conference_en#c-2446635-7449628,http://confOf_es#c-3387665-6944566,0.338952,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3013589-3595599,http://confOf_es#c-3387665-6944566,0,0,0,0,0.477989,0.477989,0,0,0,0,0
http://conference_en#c-9466907-2262688,http://confOf_es#c-3387665-6944566,0,0,0,0.53912,0,0,0,0,0,0.363865,0
http://conference_en#c-5732310-8306083,http://confOf_es#c-3387665-6944566,0,0,0,0.725339,0,0,0.735375,0,0,0.363865,1
http://conference_en#c-5005169-5278256,http://confOf_es#c-3387665-6944566,0,0,0,0,-0.036267,-0.036267,0,0,0,0.295685,0
http://conference_en#c-5623276-9536395,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-8279198-9011918,http://confOf_es#c-3387665-6944566,0.232365,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-8170886-3522509,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-2974852-3474918,http://confOf_es#c-3387665-6944566,0.324929,0,0,0,0,0,0,0,0,0.363865,0
http://conference_en#c-6270579-7841141,http://confOf_es#c-3387665-6944566,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4658794-0941326,http://confOf_es#c-3387665-6944566,0.266531,0,0,0,0.477989,0.477989,0,0,0,0,0
http://conference_en#c-1969456-2437164,http://confOf_es#c-3387665-6944566,0,0,0,0,-0.036267,-0.036267,0,0,0,0.302967,0
http://conference_en#c-9734127-6604595,http://confOf_es#c-3387665-6944566,0,0,0,0,0.017502,0,0,0,0,0,0
http://conference_en#c-8428656-6505560,http://confOf_es#c-3776028-5092657,0,0,0,0,0.393834,0,0,0,0,0,0
http://conference_en#c-8407213-4753042,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-9453090-9458986,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0513615-7095489,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9472960-6540943,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8786752-3541167,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4374045-8704772,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9959587-2502467,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0361407-5806327,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-1233739-4358960,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0949358-2763718,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9312690-4124149,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9209266-2324134,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9609595-3810460,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5450625-9274279,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-9232089-8351274,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-6525918-2089133,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4101654-3843816,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0685358-3873350,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0153241-8442178,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8566080-5422297,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-2523530-3328853,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8550632-1205594,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4109326-8594621,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3647168-6413616,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8376732-6542959,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7121259-3662514,http://confOf_es#c-3776028-5092657,0,0,0,0,0.29862,0,0,0,0,0,0
http://conference_en#c-6031866-4091605,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7255821-5359025,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7081035-6117083,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-1432286-4789153,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3746645-9598977,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0777086-7016755,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3267972-8884201,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5505956-2398811,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3445672-4630908,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0845815-7069476,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3417170-2349351,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0975007-5643450,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-5790368-3331445,http://confOf_es#c-3776028-5092657,0,0,0,0,0.113657,0,0,0,0,0,0
http://conference_en#c-0950472-8008907,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9170184-4807203,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7443688-6884776,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0762292-1185067,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-1481587-3387008,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0918067-8070827,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4401355-0431935,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4444483-2447834,http://confOf_es#c-3776028-5092657,0,0,0,0,0.405501,0,0,0,0,0,0
http://conference_en#c-2446635-7449628,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3013589-3595599,http://confOf_es#c-3776028-5092657,0,0,0,0,0.113657,0,0,0,0,0,0
http://conference_en#c-9466907-2262688,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5732310-8306083,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5005169-5278256,http://confOf_es#c-3776028-5092657,0,0,0,0,0.29862,0,0,0,0,0,0
http://conference_en#c-5623276-9536395,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8279198-9011918,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8170886-3522509,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-2974852-3474918,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-6270579-7841141,http://confOf_es#c-3776028-5092657,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4658794-0941326,http://confOf_es#c-3776028-5092657,0,0,0,0,0.113657,0,0,0,0,0,0
http://conference_en#c-1969456-2437164,http://confOf_es#c-3776028-5092657,0,0,0,0,0.29862,0,0,0,0,0,0
http://conference_en#c-9734127-6604595,http://confOf_es#c-3776028-5092657,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8428656-6505560,http://confOf_es#c-8490686-0072482,0,0,0,0,0.393834,0,0,0,0,0,0
http://conference_en#c-8407213-4753042,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-9453090-9458986,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0513615-7095489,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9472960-6540943,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8786752-3541167,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4374045-8704772,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9959587-2502467,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0361407-5806327,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-1233739-4358960,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0949358-2763718,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9312690-4124149,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9209266-2324134,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9609595-3810460,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5450625-9274279,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-9232089-8351274,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-6525918-2089133,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4101654-3843816,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0685358-3873350,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0153241-8442178,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-8566080-5422297,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-2523530-3328853,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8550632-1205594,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4109326-8594621,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3647168-6413616,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-8376732-6542959,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7121259-3662514,http://confOf_es#c-8490686-0072482,0,0,0,0,0.29862,0,0,0,0,0,0
http://conference_en#c-6031866-4091605,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7255821-5359025,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7081035-6117083,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-1432286-4789153,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3746645-9598977,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0777086-7016755,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3267972-8884201,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-5505956-2398811,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3445672-4630908,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0845815-7069476,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-3417170-2349351,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-0975007-5643450,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-5790368-3331445,http://confOf_es#c-8490686-0072482,0,0,0,0,0.113657,0,0,0,0,0,0
http://conference_en#c-0950472-8008907,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-9170184-4807203,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-7443688-6884776,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0762292-1185067,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-1481587-3387008,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-0918067-8070827,http://confOf_es#c-8490686-0072482,0,0,0,0,0,0,0,0,0,0,0
http://conference_en#c-4401355-0431935,http://confOf_es#c-8490686-0072482,0,0,0,0,0.358866,0,0,0,0,0,0
http://conference_en#c-4444483-2447834,http://confOf_es#c-8490686-0072482,0,0,0,0,0.405501,0,0,0,0,0,0
